customer_id,Recency,Frequency,Monetary,Customer_Tier,Avg_Discount,Favorite_Category
C1477,69,7,324610.36,Platinum,15.142857142857142,Sports
C1478,41,10,219191.63999999998,Platinum,11.6,Sports
C1479,6,7,108099.66,Gold,16.285714285714285,Beauty
C1480,13,10,111773.65,Platinum,15.4,Home Decor
C1481,39,11,186705.73,Gold,15.727272727272727,Fashion
C1482,38,8,245713.03999999998,Gold,12.0,Beauty
C1483,35,8,408502.38,Gold,16.75,Electronics
C1484,7,9,125569.07,Platinum,11.555555555555555,Fashion
C1485,89,8,86302.1,Platinum,18.375,Sports
C1486,40,11,103658.77,Gold,13.818181818181818,Groceries
C1487,2,11,525706.97,Gold,11.909090909090908,Fashion
C1488,21,9,140807.7,Platinum,15.777777777777779,Fashion
C1489,5,14,189195.83,Platinum,13.642857142857142,Fashion
C1490,17,8,372493.87,Gold,16.375,Electronics
C1491,3,11,512196.31,Gold,16.454545454545453,Groceries
C1492,10,16,385180.32,Silver,13.8125,Fashion
C1493,14,12,322003.4,Gold,17.333333333333332,Beauty
C1494,12,11,466374.9,Platinum,14.090909090909092,Electronics
C1495,21,6,41119.94,Platinum,18.666666666666668,Groceries
C1496,19,11,660059.1,Gold,15.636363636363637,Electronics
C1497,51,15,521775.56,Platinum,13.6,Beauty
C1498,42,9,252701.15,Platinum,14.666666666666666,Beauty
C1499,12,8,132088.62,Gold,16.25,Groceries
C1500,7,10,434858.43,Platinum,19.2,Home Decor
C1501,8,10,113937.75,Silver,17.0,Beauty
C1502,96,7,187022.19,Platinum,15.571428571428571,Beauty
C1503,83,8,133481.34,Gold,12.125,Sports
C1504,23,5,128683.16,Gold,12.4,Beauty
C1505,19,9,323211.03,Platinum,17.444444444444443,Home Decor
C1506,11,11,196048.75,Platinum,13.272727272727273,Home Decor
C1507,80,9,557387.65,Gold,13.11111111111111,Beauty
C1508,0,10,307762.31999999995,Silver,15.3,Beauty
C1509,30,18,262267.64,Gold,18.444444444444443,Fashion
C1510,3,9,324655.86,Gold,16.22222222222222,Groceries
C1511,40,6,239275.13999999998,Gold,10.666666666666666,Electronics
C1512,124,6,271061.49,Silver,10.0,Electronics
C1513,134,7,275673.18,Platinum,15.0,Electronics
C1514,20,7,423407.7,Platinum,18.285714285714285,Electronics
C1515,39,8,96940.1,Gold,18.625,Sports
C1516,50,4,62758.880000000005,Platinum,15.5,Sports
C1517,10,8,207885.26,Platinum,16.25,Fashion
C1518,75,8,171327.84,Platinum,21.625,Beauty
C1519,19,8,446804.78,Gold,13.25,Electronics
C1520,46,11,256690.06,Gold,12.909090909090908,Groceries
C1521,15,9,626004.78,Gold,9.11111111111111,Electronics
C1522,18,13,431415.43,Gold,11.538461538461538,Electronics
C1523,51,11,488818.82999999996,Silver,18.181818181818183,Beauty
C1524,20,11,79583.39,Gold,17.818181818181817,Fashion
C1525,26,6,249553.63999999998,Platinum,17.166666666666668,Fashion
C1526,44,9,259554.56,Gold,18.11111111111111,Home Decor
C1527,43,7,412292.92,Platinum,13.428571428571429,Electronics
C1528,1,11,252654.37,Gold,16.272727272727273,Sports
C1529,43,9,234282.21000000002,Gold,10.11111111111111,Groceries
C1530,110,7,84862.56,Platinum,10.571428571428571,Beauty
C1531,42,9,345336.31,Platinum,16.88888888888889,Beauty
C1532,2,11,438384.7,Gold,15.727272727272727,Beauty
C1533,1,14,311643.64,Gold,14.785714285714286,Fashion
C1534,280,3,8367.18,Gold,13.0,Groceries
C1535,12,12,221794.55,Gold,13.833333333333334,Home Decor
C1536,22,17,502040.65,Platinum,15.588235294117647,Beauty
C1537,9,15,201193.28,Gold,16.533333333333335,Sports
C1538,3,5,174475.42,Silver,17.0,Fashion
C1539,47,11,205956.66999999998,Silver,17.181818181818183,Electronics
C1540,15,12,408612.54,Platinum,19.833333333333332,Fashion
C1541,12,9,139954.94,Platinum,15.666666666666666,Sports
C1542,36,9,130736.1,Platinum,15.444444444444445,Fashion
C1543,49,10,268502.99,Gold,13.9,Fashion
C1544,14,12,493783.19,Gold,12.333333333333334,Beauty
C1545,34,11,221077.15,Gold,12.0,Beauty
C1546,21,9,54707.35,Gold,10.777777777777779,Beauty
C1547,23,8,188739.5,Gold,13.5,Home Decor
C1548,85,8,120855.0,Platinum,20.0,Sports
C1549,25,14,537931.01,Silver,13.214285714285714,Beauty
C1550,56,9,328764.03,Gold,13.777777777777779,Home Decor
C1551,26,8,85092.58,Gold,11.375,Beauty
C1552,39,7,87400.03,Gold,11.857142857142858,Sports
C1553,11,11,145627.19,Platinum,15.636363636363637,Beauty
C1554,43,8,242476.03999999998,Gold,12.625,Groceries
C1555,229,7,298274.64,Gold,15.142857142857142,Fashion
C1556,1,9,208777.23,Gold,10.88888888888889,Fashion
C1557,7,10,375012.66,Gold,17.8,Groceries
C1558,31,10,102884.12,Silver,14.0,Fashion
C1559,45,7,81672.12,Platinum,11.428571428571429,Fashion
C1560,43,13,483139.87,Platinum,15.076923076923077,Home Decor
C1561,62,9,224598.58,Gold,16.444444444444443,Sports
C1562,17,9,111908.72,Gold,13.555555555555555,Fashion
C1563,53,7,154544.81,Silver,15.714285714285714,Home Decor
C1564,13,9,121280.07999999999,Silver,13.11111111111111,Sports
C1565,21,12,589495.6599999999,Platinum,14.083333333333334,Groceries
C1566,34,12,281528.51,Gold,13.583333333333334,Groceries
C1567,14,11,234122.38999999998,Gold,18.90909090909091,Groceries
C1568,77,8,123246.56,Silver,11.875,Home Decor
C1569,77,10,189673.64,Gold,15.2,Fashion
C1570,174,8,168503.0,Gold,14.375,Sports
C1571,92,11,142338.24,Gold,19.727272727272727,Home Decor
C1572,57,10,269181.63,Gold,17.7,Home Decor
C1573,11,7,254743.86000000002,Gold,12.714285714285714,Electronics
C1574,39,11,141843.52,Gold,17.818181818181817,Home Decor
C1575,3,17,440863.66,Platinum,11.117647058823529,Sports
C1576,28,12,130421.59,Platinum,16.5,Groceries
C1577,19,10,368271.02,Silver,16.2,Home Decor
C1578,16,10,317566.6,Silver,18.7,Electronics
C1579,68,6,61306.9,Platinum,13.333333333333334,Groceries
C1580,106,10,266752.54,Gold,13.9,Beauty
C1581,41,16,559869.62,Platinum,15.8125,Home Decor
C1582,75,11,139738.47,Silver,14.909090909090908,Groceries
C1583,8,11,309309.01999999996,Silver,19.727272727272727,Electronics
C1584,31,13,623030.35,Gold,15.307692307692308,Electronics
C1585,95,8,142210.02,Platinum,18.375,Beauty
C1586,3,12,546811.5,Platinum,19.416666666666668,Electronics
C1587,92,5,61498.79,Gold,15.2,Groceries
C1588,39,10,131663.83,Gold,17.2,Beauty
C1589,17,7,96635.37,Platinum,15.571428571428571,Fashion
C1590,2,12,195232.67,Platinum,16.333333333333332,Home Decor
C1591,2,11,140576.48,Silver,13.090909090909092,Fashion
C1592,1,15,498363.79,Gold,14.466666666666667,Electronics
C1593,14,8,116490.36,Platinum,16.125,Beauty
C1594,6,15,727129.38,Silver,16.533333333333335,Electronics
C1595,32,4,261427.03999999998,Gold,16.5,Home Decor
C1596,107,9,77165.59,Gold,15.11111111111111,Fashion
C1597,14,12,126494.49,Silver,14.416666666666666,Sports
C1598,28,11,107820.38,Gold,18.636363636363637,Home Decor
C1599,8,7,197128.5,Platinum,21.571428571428573,Electronics
C1600,16,7,306075.39,Platinum,20.285714285714285,Fashion
C1601,40,13,227130.36,Platinum,14.538461538461538,Groceries
C1602,82,11,290473.17,Platinum,13.272727272727273,Electronics
C1603,81,8,353541.75,Gold,10.75,Fashion
C1604,43,16,312564.91000000003,Gold,17.8125,Groceries
C1605,29,9,269559.92,Gold,15.555555555555555,Sports
C1606,74,10,348649.32,Silver,14.3,Beauty
C1607,4,13,264783.24,Silver,15.153846153846153,Fashion
C1608,5,8,165080.69,Platinum,15.75,Beauty
C1609,71,9,229271.03,Platinum,12.88888888888889,Beauty
C1610,41,14,202169.62,Gold,12.214285714285714,Fashion
C1611,52,10,258028.74,Gold,12.9,Sports
C1612,43,7,326694.12,Platinum,17.285714285714285,Beauty
C1613,35,14,243274.63,Gold,12.857142857142858,Groceries
C1614,1,7,202989.22,Platinum,15.571428571428571,Groceries
C1615,33,10,95816.48,Silver,17.2,Beauty
C1616,50,12,507450.18000000005,Platinum,13.333333333333334,Beauty
C1617,23,11,339898.11,Gold,15.818181818181818,Beauty
C1618,62,7,669773.7,Platinum,16.428571428571427,Electronics
C1619,75,14,861499.27,Platinum,11.714285714285714,Electronics
C1620,58,5,31840.41,Gold,14.2,Beauty
C1621,15,5,227535.23,Gold,10.6,Electronics
C1622,2,13,366011.03,Silver,13.076923076923077,Home Decor
C1623,4,14,140461.09,Gold,14.071428571428571,Sports
C1624,29,9,282227.31,Platinum,16.22222222222222,Beauty
C1625,1,11,326873.39999999997,Silver,18.272727272727273,Home Decor
C1626,11,9,89448.52,Gold,11.777777777777779,Fashion
C1627,14,15,405800.26,Gold,13.866666666666667,Fashion
C1628,22,8,280154.87,Silver,20.125,Sports
C1629,50,9,91020.96,Silver,16.88888888888889,Groceries
C1630,51,9,286268.67,Silver,13.222222222222221,Sports
C1631,9,11,107986.95999999999,Silver,13.818181818181818,Fashion
C1632,7,6,164426.49,Gold,11.333333333333334,Fashion
C1633,38,5,198136.65999999997,Gold,5.6,Electronics
C1634,143,6,241152.54,Platinum,13.5,Sports
C1635,3,9,478148.30000000005,Silver,14.88888888888889,Electronics
C1636,4,12,328975.61,Silver,18.5,Sports
C1637,30,10,596473.65,Gold,18.6,Sports
C1638,209,5,134367.05,Gold,22.6,Groceries
C1639,44,11,439707.47000000003,Gold,16.09090909090909,Beauty
C1640,38,11,68117.06,Silver,16.181818181818183,Fashion
C1641,64,11,137022.97,Silver,14.0,Beauty
C1642,41,10,111049.84,Gold,9.5,Fashion
C1643,183,4,302609.64,Gold,11.5,Electronics
C1644,21,9,301856.58,Silver,14.0,Groceries
C1645,5,11,324578.63999999996,Gold,14.090909090909092,Fashion
C1646,31,5,216999.4,Gold,20.0,Groceries
C1647,3,11,182451.72,Silver,15.545454545454545,Groceries
C1648,9,12,183509.99,Platinum,12.75,Home Decor
C1649,17,6,97189.68000000001,Platinum,10.166666666666666,Fashion
C1650,6,12,369564.52,Silver,12.083333333333334,Electronics
C1651,11,11,467576.4,Gold,8.363636363636363,Electronics
C1652,21,12,243403.94,Gold,16.333333333333332,Beauty
C1653,81,9,196716.31,Gold,15.11111111111111,Groceries
C1654,77,11,169170.26,Gold,14.272727272727273,Groceries
C1655,152,9,101792.02,Platinum,12.777777777777779,Groceries
C1656,31,11,760228.46,Gold,12.272727272727273,Electronics
C1657,94,7,99671.13,Silver,15.285714285714286,Beauty
C1658,9,10,183877.67,Gold,15.2,Beauty
C1659,69,12,290531.02999999997,Gold,18.333333333333332,Sports
C1660,50,9,186445.5,Platinum,14.88888888888889,Fashion
C1661,66,8,205651.86,Gold,13.25,Groceries
C1662,4,16,451410.95,Platinum,17.5,Electronics
C1663,33,8,175524.91,Gold,15.875,Beauty
C1664,75,6,158525.52000000002,Platinum,16.5,Beauty
C1665,20,11,441504.89,Silver,11.545454545454545,Electronics
C1666,1,7,77422.70999999999,Silver,15.571428571428571,Sports
C1667,110,8,440721.67,Platinum,18.375,Electronics
C1668,59,8,202043.81,Silver,17.5,Electronics
C1669,62,7,153282.08000000002,Platinum,9.571428571428571,Beauty
C1670,27,10,205459.39,Gold,17.6,Fashion
C1671,10,12,680611.57,Silver,20.916666666666668,Electronics
C1672,9,13,315498.25,Silver,10.23076923076923,Groceries
C1673,9,12,354731.59,Gold,10.833333333333334,Beauty
C1674,3,9,165963.11000000002,Gold,16.11111111111111,Electronics
C1675,60,15,162976.06,Silver,17.133333333333333,Home Decor
C1676,2,18,410347.46,Platinum,14.722222222222221,Home Decor
C1677,39,7,55095.240000000005,Silver,10.714285714285714,Beauty
C1678,4,8,104620.31,Gold,15.375,Sports
C1679,3,11,185541.78,Gold,18.636363636363637,Groceries
C1680,41,7,101116.47,Platinum,21.285714285714285,Fashion
C1681,116,7,75422.5,Gold,11.142857142857142,Fashion
C1682,62,7,237312.69,Silver,11.0,Beauty
C1683,15,12,588774.47,Gold,15.083333333333334,Beauty
C1684,92,11,188026.87,Silver,18.636363636363637,Groceries
C1685,52,13,411754.86,Silver,15.692307692307692,Sports
C1686,51,8,235235.81,Platinum,11.25,Fashion
C1687,82,6,141429.8,Platinum,17.166666666666668,Fashion
C1688,13,7,119206.59999999999,Platinum,13.428571428571429,Groceries
C1689,76,7,454967.81,Gold,18.714285714285715,Electronics
C1690,16,9,86999.82,Silver,11.222222222222221,Fashion
C1691,42,7,210773.2,Platinum,18.571428571428573,Sports
C1692,53,21,726628.32,Platinum,15.523809523809524,Electronics
C1693,19,8,73187.16,Silver,14.0,Groceries
C1694,21,13,398510.28,Gold,15.076923076923077,Sports
C1695,9,5,77434.61,Gold,16.2,Fashion
C1696,4,11,256885.43,Platinum,15.0,Fashion
C1697,18,12,498636.75999999995,Platinum,12.75,Electronics
C1698,9,5,32082.629999999997,Gold,13.4,Fashion
C1699,21,10,180273.53000000003,Gold,11.4,Fashion
C1700,104,15,409595.61,Silver,12.666666666666666,Groceries
C1701,14,10,105919.78,Gold,14.4,Groceries
C1702,9,11,275572.1,Platinum,17.727272727272727,Home Decor
C1703,25,4,63154.46,Platinum,10.25,Sports
C1704,14,8,83387.4,Gold,15.375,Fashion
C1705,1,8,492933.18999999994,Gold,14.25,Electronics
C1706,77,10,158035.62,Silver,14.1,Fashion
C1707,10,8,109986.73000000001,Gold,13.75,Fashion
C1708,26,12,381151.09,Gold,14.5,Groceries
C1709,69,7,535541.5700000001,Gold,10.0,Electronics
C1710,42,6,245524.77000000002,Gold,17.0,Groceries
C1711,33,6,85976.1,Gold,9.0,Beauty
C1712,114,5,338251.31999999995,Platinum,20.2,Fashion
C1713,59,11,254323.44999999998,Gold,17.636363636363637,Groceries
C1714,42,14,443229.03,Platinum,19.0,Electronics
C1715,44,11,341454.48,Platinum,10.818181818181818,Beauty
C1716,12,14,236252.8,Platinum,15.071428571428571,Home Decor
C1717,44,5,249364.07,Platinum,8.6,Groceries
C1718,9,8,235425.48,Gold,10.0,Electronics
C1719,75,6,184128.89,Gold,16.166666666666668,Fashion
C1720,4,8,397126.36000000004,Platinum,16.125,Groceries
C1721,48,9,382082.32,Gold,14.11111111111111,Sports
C1722,88,12,310031.32,Silver,10.833333333333334,Beauty
C1723,8,10,223749.64,Platinum,16.3,Beauty
C1724,13,11,120780.02,Gold,11.363636363636363,Beauty
C1725,33,8,111541.58,Gold,13.125,Beauty
C1726,30,9,90922.03,Gold,12.222222222222221,Fashion
C1727,21,19,378126.68,Gold,15.894736842105264,Beauty
C1728,1,6,70402.67,Platinum,11.333333333333334,Beauty
C1729,10,7,187847.26,Gold,18.428571428571427,Beauty
C1730,14,17,495709.85,Platinum,13.941176470588236,Sports
C1731,20,10,377206.16000000003,Silver,14.8,Electronics
C1732,13,9,115760.42,Platinum,13.777777777777779,Beauty
C1733,3,13,464014.23000000004,Gold,13.461538461538462,Beauty
C1734,33,3,53581.899999999994,Gold,15.666666666666666,Fashion
C1735,21,11,421003.02999999997,Gold,19.90909090909091,Electronics
C1736,112,9,107293.87,Gold,10.222222222222221,Groceries
C1737,14,10,271905.02,Gold,20.1,Home Decor
C1738,0,13,370372.38,Gold,12.461538461538462,Home Decor
C1739,11,6,63658.219999999994,Platinum,17.0,Beauty
C1740,5,9,111492.07,Gold,15.0,Beauty
C1741,38,8,108678.6,Silver,14.5,Beauty
C1742,14,10,123528.36,Silver,12.9,Fashion
C1743,23,12,606121.75,Platinum,12.333333333333334,Electronics
C1744,20,8,117439.04,Gold,19.375,Sports
C1745,36,15,461017.10000000003,Platinum,17.8,Electronics
C1746,55,4,275214.68,Gold,17.25,Electronics
C1747,49,8,588375.49,Gold,5.75,Electronics
C1748,2,9,336385.64999999997,Gold,13.222222222222221,Beauty
C1749,9,11,523976.01999999996,Gold,12.818181818181818,Electronics
C1750,56,10,80689.08,Platinum,13.1,Fashion
C1751,35,7,281599.77,Gold,20.428571428571427,Beauty
C1752,133,7,50665.200000000004,Platinum,6.571428571428571,Beauty
C1753,0,11,267727.9,Gold,16.181818181818183,Home Decor
C1754,35,12,307976.82999999996,Platinum,13.666666666666666,Beauty
C1755,39,8,144155.19,Silver,17.625,Fashion
C1756,45,11,171053.1,Gold,16.272727272727273,Fashion
C1757,46,19,798039.24,Platinum,12.68421052631579,Fashion
C1758,208,5,262535.58,Gold,15.8,Electronics
C1759,0,9,388089.19,Gold,16.666666666666668,Beauty
C1760,113,6,548965.83,Gold,11.666666666666666,Electronics
C1761,16,8,161895.55,Gold,19.75,Home Decor
C1762,6,9,340301.92,Platinum,10.88888888888889,Beauty
C1763,46,13,432030.01,Silver,15.307692307692308,Fashion
C1764,140,6,309790.56000000006,Platinum,18.5,Fashion
C1765,26,9,545277.28,Silver,13.88888888888889,Electronics
C1766,2,16,352936.01,Silver,16.0,Groceries
C1767,13,12,318385.14,Gold,12.166666666666666,Beauty
C1768,1,8,160185.55,Gold,24.125,Fashion
C1769,46,10,158582.22,Silver,9.2,Fashion
C1770,16,12,752521.42,Platinum,17.333333333333332,Electronics
C1771,3,5,116253.64,Gold,15.6,Sports
C1772,64,5,78447.24,Gold,18.2,Fashion
C1773,2,13,289437.8,Platinum,11.846153846153847,Beauty
C1774,46,8,291313.33,Platinum,13.875,Electronics
C1775,15,11,117429.65000000001,Gold,19.0,Groceries
C1776,14,11,243707.91,Platinum,16.636363636363637,Fashion
C1777,51,8,179049.39,Platinum,10.375,Beauty
C1778,34,9,91901.89,Platinum,11.555555555555555,Groceries
C1779,30,10,214475.45,Gold,17.5,Electronics
C1780,11,17,188076.94999999998,Silver,13.294117647058824,Home Decor
C1781,22,12,193148.58,Gold,14.416666666666666,Beauty
C1782,17,10,390318.0,Gold,13.5,Electronics
C1783,5,12,460617.52,Platinum,16.916666666666668,Fashion
C1784,11,16,277220.57,Silver,17.125,Electronics
C1785,33,9,401200.5,Gold,11.777777777777779,Electronics
C1786,2,14,291503.79,Gold,14.142857142857142,Beauty
C1787,40,12,215787.84,Platinum,13.833333333333334,Sports
C1788,13,11,132901.77,Gold,13.545454545454545,Home Decor
C1789,24,7,345802.39,Gold,16.714285714285715,Electronics
C1790,75,6,75837.3,Silver,17.0,Fashion
C1791,27,10,262565.41,Platinum,18.7,Fashion
C1792,2,9,149445.57,Gold,14.777777777777779,Groceries
C1793,27,10,150320.69999999998,Gold,15.7,Beauty
C1794,21,7,179311.4,Platinum,16.428571428571427,Electronics
C1795,0,9,108393.78,Platinum,17.333333333333332,Beauty
C1796,52,10,286297.66000000003,Silver,11.0,Beauty
C1797,35,4,31723.960000000003,Silver,18.75,Fashion
C1798,27,8,124639.84000000001,Gold,17.5,Home Decor
C1799,19,13,285556.0,Platinum,15.0,Groceries
C1800,20,16,210490.71,Silver,13.9375,Sports
C1801,10,13,379041.47,Gold,14.846153846153847,Beauty
C1802,53,16,656925.73,Silver,14.8125,Electronics
C1803,10,6,38071.380000000005,Silver,10.666666666666666,Fashion
C1804,64,6,553516.84,Platinum,18.666666666666668,Beauty
C1805,49,11,66358.35,Gold,12.818181818181818,Groceries
C1806,19,8,98176.6,Silver,10.25,Fashion
C1807,200,8,128723.76,Gold,11.5,Sports
C1808,27,9,84441.91,Gold,13.333333333333334,Groceries
C1809,14,10,134798.98,Platinum,17.5,Electronics
C1810,46,11,567742.06,Gold,19.454545454545453,Electronics
C1811,45,11,191254.56,Platinum,14.090909090909092,Fashion
C1812,33,10,352896.56,Silver,14.5,Sports
C1813,72,8,142423.09,Silver,13.875,Beauty
C1814,2,17,429817.2,Platinum,17.647058823529413,Sports
C1815,4,14,359596.83,Gold,13.214285714285714,Beauty
C1816,0,8,219795.94,Gold,12.25,Groceries
C1817,36,10,474540.94999999995,Gold,15.1,Beauty
C1818,13,8,124920.18,Platinum,16.625,Fashion
C1819,3,10,119212.48000000001,Silver,11.6,Sports
C1820,99,5,334198.01,Gold,19.4,Electronics
C1821,8,13,417464.58,Gold,15.23076923076923,Beauty
C1822,24,12,173671.5,Platinum,17.5,Sports
C1823,8,6,93907.05,Gold,14.166666666666666,Beauty
C1824,78,7,72463.22,Platinum,17.714285714285715,Fashion
C1825,77,8,272474.08,Platinum,15.625,Beauty
C1826,5,8,269466.49,Platinum,19.5,Beauty
C1827,15,10,510507.29,Platinum,16.8,Electronics
C1828,8,10,217387.2,Platinum,19.1,Home Decor
C1829,13,9,182025.44,Platinum,14.333333333333334,Groceries
C1830,13,8,166955.56,Platinum,12.5,Electronics
C1831,15,7,141232.56,Platinum,13.142857142857142,Home Decor
C1832,78,10,192606.98,Platinum,19.6,Beauty
C1833,35,9,114934.4,Gold,17.88888888888889,Home Decor
C1834,16,15,410386.02999999997,Gold,13.733333333333333,Sports
C1835,9,14,564723.86,Platinum,9.571428571428571,Beauty
C1836,16,7,66741.1,Gold,19.142857142857142,Beauty
C1837,10,13,605337.65,Gold,14.307692307692308,Groceries
C1838,28,12,333983.44,Platinum,12.583333333333334,Sports
C1839,16,13,111396.77,Gold,20.692307692307693,Beauty
C1840,9,12,352483.12,Silver,14.083333333333334,Home Decor
C1841,35,15,290949.19,Gold,18.6,Beauty
C1842,37,10,359857.11,Silver,19.0,Fashion
C1843,21,11,313554.54,Platinum,16.454545454545453,Sports
C1844,52,4,54790.259999999995,Silver,11.75,Beauty
C1845,37,10,130001.46,Gold,19.8,Home Decor
C1846,0,8,326325.4,Gold,17.625,Groceries
C1847,99,9,482908.72,Platinum,15.0,Sports
C1848,43,16,396562.17,Silver,16.6875,Beauty
C1849,7,7,268397.98000000004,Silver,10.571428571428571,Electronics
C1850,13,16,421013.26,Silver,9.5,Electronics
C1851,73,9,218092.62,Gold,18.333333333333332,Sports
C1852,23,9,193375.33000000002,Platinum,17.88888888888889,Beauty
C1853,37,11,818704.66,Platinum,9.090909090909092,Electronics
C1854,19,8,453443.23000000004,Platinum,17.25,Electronics
C1855,44,9,458594.45,Silver,13.777777777777779,Electronics
C1856,9,7,495265.88999999996,Silver,16.428571428571427,Electronics
C1857,22,6,632326.96,Platinum,13.166666666666666,Beauty
C1858,25,12,259718.39,Platinum,13.333333333333334,Home Decor
C1859,18,12,231508.02,Platinum,17.583333333333332,Home Decor
C1860,97,11,165392.13,Silver,12.363636363636363,Sports
C1861,38,9,223323.37,Platinum,24.444444444444443,Groceries
C1862,37,8,213227.8,Gold,20.75,Groceries
C1863,191,5,252851.25,Gold,15.2,Electronics
C1864,17,7,172482.73,Silver,13.714285714285714,Groceries
C1865,32,11,494879.44999999995,Gold,18.545454545454547,Sports
C1866,46,12,392534.47,Gold,14.083333333333334,Electronics
C1867,59,6,172748.22,Platinum,17.166666666666668,Beauty
C1868,26,8,198880.44,Platinum,14.625,Fashion
C1869,87,4,54075.86,Platinum,12.5,Fashion
C1870,18,7,172882.89,Gold,11.857142857142858,Home Decor
C1871,34,11,209099.38,Silver,18.545454545454547,Groceries
C1872,10,16,679601.07,Gold,12.3125,Electronics
C1873,21,5,95667.79999999999,Gold,16.6,Groceries
C1874,35,10,289229.27,Gold,11.0,Groceries
C1875,72,11,325097.64,Gold,13.545454545454545,Beauty
C1876,16,11,282398.54,Silver,12.454545454545455,Beauty
C1877,49,8,346183.22,Silver,20.25,Fashion
C1878,36,10,283875.23000000004,Silver,14.2,Home Decor
C1879,24,7,129565.73,Silver,7.142857142857143,Fashion
C1880,17,14,514497.46,Silver,16.0,Electronics
C1881,4,11,192564.09,Silver,14.909090909090908,Fashion
C1882,3,8,345995.75,Gold,20.0,Electronics
C1883,25,13,149270.53,Platinum,17.076923076923077,Groceries
C1884,9,5,136112.84,Platinum,12.8,Home Decor
C1885,19,8,218219.22,Platinum,16.5,Home Decor
C1886,23,14,411042.45999999996,Silver,16.285714285714285,Beauty
C1887,53,11,218441.08,Gold,17.545454545454547,Beauty
C1888,44,10,364802.83999999997,Gold,14.6,Electronics
C1889,9,13,579063.16,Silver,14.615384615384615,Beauty
C1890,20,8,94087.82,Silver,15.0,Sports
C1891,4,11,498985.56,Platinum,17.181818181818183,Fashion
C1892,31,13,146502.99,Silver,17.615384615384617,Home Decor
C1893,6,10,124631.57,Gold,14.5,Beauty
C1894,98,10,305036.95,Silver,19.3,Fashion
C1895,5,12,201410.46,Gold,10.916666666666666,Groceries
C1896,8,11,313572.4,Gold,15.0,Beauty
C1897,50,8,105942.34,Platinum,13.125,Fashion
C1898,12,7,379917.85,Gold,17.285714285714285,Electronics
C1899,30,15,277190.39,Silver,15.733333333333333,Groceries
C1900,17,12,525223.48,Silver,10.5,Electronics
C1901,68,7,337425.72000000003,Platinum,18.0,Electronics
C1902,23,8,227656.46,Silver,14.625,Sports
C1903,15,8,328674.59,Gold,15.625,Electronics
C1904,54,16,296417.11,Gold,18.25,Sports
C1905,38,5,494405.79000000004,Platinum,22.6,Electronics
C1906,12,11,163857.68,Silver,11.636363636363637,Beauty
C1907,7,8,146268.38,Platinum,17.375,Fashion
C1908,2,15,252126.94,Silver,11.533333333333333,Fashion
C1909,5,13,177322.87,Gold,12.461538461538462,Sports
C1910,17,11,85189.61,Gold,11.818181818181818,Sports
C1911,7,10,209808.30000000002,Gold,17.8,Electronics
C1912,62,12,361399.33,Gold,14.833333333333334,Beauty
C1913,38,6,81777.32,Silver,11.166666666666666,Beauty
C1914,15,11,351198.02,Platinum,18.0,Home Decor
C1915,2,15,213043.99000000002,Silver,17.2,Beauty
C1916,85,17,516392.54,Gold,15.058823529411764,Fashion
C1917,38,12,128641.19,Silver,14.416666666666666,Fashion
C1918,28,11,114249.92,Gold,13.909090909090908,Groceries
C1919,73,10,437224.85000000003,Gold,20.8,Beauty
C1920,38,9,444315.93,Silver,15.444444444444445,Electronics
C1921,25,16,700259.05,Platinum,16.0,Home Decor
C1922,0,13,158392.62,Silver,15.384615384615385,Beauty
C1923,46,10,176690.52,Gold,13.1,Sports
C1924,36,11,317863.29,Silver,12.454545454545455,Fashion
C1925,18,13,339150.67000000004,Silver,13.307692307692308,Electronics
C1926,114,4,234140.80000000002,Gold,8.5,Groceries
C1927,68,8,139679.38,Platinum,20.75,Beauty
C1928,25,17,288091.94,Silver,16.11764705882353,Fashion
C1929,60,12,423021.13,Platinum,16.166666666666668,Groceries
C1930,138,4,46785.42,Silver,13.0,Beauty
C1931,47,11,509633.79,Platinum,15.909090909090908,Sports
C1932,13,8,148283.68,Gold,17.5,Electronics
C1933,4,8,247386.36,Platinum,12.0,Home Decor
C1934,6,11,424087.48,Silver,13.181818181818182,Electronics
C1935,44,17,449329.72000000003,Gold,15.764705882352942,Home Decor
C1936,18,8,160027.36000000002,Platinum,12.375,Electronics
C1937,21,8,274097.97000000003,Silver,21.0,Electronics
C1938,38,9,211644.35,Platinum,8.88888888888889,Fashion
C1939,14,8,162900.29,Gold,15.125,Home Decor
C1940,41,11,169996.38999999998,Silver,14.454545454545455,Fashion
C1941,5,9,274336.54000000004,Platinum,13.0,Groceries
C1942,1,5,48031.49,Silver,10.6,Home Decor
C1943,0,15,435828.6,Silver,13.933333333333334,Home Decor
C1944,73,11,153014.14,Gold,12.363636363636363,Home Decor
C1945,136,8,324837.60000000003,Silver,11.75,Home Decor
C1946,3,10,362955.24,Gold,17.6,Beauty
C1947,19,4,96831.12,Gold,14.25,Sports
C1948,12,4,150022.78,Silver,19.0,Beauty
C1949,22,13,204916.8,Silver,18.692307692307693,Groceries
C1950,32,12,236583.12,Gold,17.0,Beauty
C1951,46,11,389300.1,Gold,7.454545454545454,Fashion
C1952,21,13,230700.18,Silver,12.461538461538462,Fashion
C1953,69,9,499786.24,Platinum,14.222222222222221,Electronics
C1954,24,12,219331.87,Silver,18.583333333333332,Home Decor
